,FIPS,State,Area_Name,POP_ESTIMATE_2014,HH_income_2014,Unemployment_rate_2014,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M),Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
164,2122.0,AK,Kenai Peninsula Borough,"57,565","62,532",7.9,7.25,5.76,8.92,12.52,9.5,15.82,27.43,25.37,29.66,4.14,2.92,5.74,AK,,,Psychiatrist,"Kenai Peninsula Borough, AK",Not applicable,5152.0,2000.0,0,0.81
173,2122.0,AK,Kenai Peninsula Borough,"57,565","62,532",7.9,7.25,5.76,8.92,12.52,9.5,15.82,27.43,25.37,29.66,4.14,2.92,5.74,AK,Rural,,Psychiatrist,"Kenai Peninsula Borough, AK",Not applicable,55311.0,9000.0,17,2.47
174,2122.0,AK,Kenai Peninsula Borough,"57,565","62,532",7.9,7.25,5.76,8.92,12.52,9.5,15.82,27.43,25.37,29.66,4.14,2.92,5.74,AK,Rural,99664,,"Kenai Peninsula Borough, AK",6,1055.0,,15,0.28
176,2130.0,AK,Ketchikan Gateway Borough,"13,801","57,776",7.9,12.04,9.59,14.78,10.29,6.67,14.2,24.25,21.59,26.92,4.54,2.83,6.98,AK,Rural,,Psychiatrist,"Ketchikan Gateway Borough, AK",Not applicable,25301.0,0.0,17,1.69
183,2164.0,AK,Lake and Peninsula Borough,"1,645","45,570",16.3,31.31,25.77,37.39,11.04,5.59,19.17,38.17,32.64,43.98,10.36,6.25,15.9,AK,Rural,,Psychiatrist,"Lake and Peninsula Borough, AK",Not applicable,7389.0,0.0,14,0.37
187,2170.0,AK,Matanuska-Susitna Borough,"98,104","73,981",8.1,6.03,4.64,7.5,14.23,11.3,17.58,26.42,24.17,28.56,6.72,5.01,8.87,AK,Rural,99623-5023,,"Matanuska-Susitna Borough, AK",6,1846.0,,12,0.54
188,2170.0,AK,Matanuska-Susitna Borough,"98,104","73,981",8.1,6.03,4.64,7.5,14.23,11.3,17.58,26.42,24.17,28.56,6.72,5.01,8.87,AK,Rural,,Psychiatrist,"Matanuska-Susitna Borough, AK",Not applicable,92192.0,63000.0,13,2.51
196,2180.0,AK,Nome Census Area,"9,803","47,160",12.3,34.31,29.23,39.97,7.98,3.67,14.44,75.06,67.36,83.59,10.88,7.53,15.52,AK,Rural,,Psychiatrist,"Nome Census Area, AK",Not applicable,9536.0,0.0,15,0.48
198,2185.0,AK,North Slope Borough,"9,769","75,682",6.0,16.04,12.81,19.3,5.68,2.5,10.62,34.6,29.81,39.84,7.46,4.61,11.41,AK,Rural,,Psychiatrist,"North Slope Borough, AK",Not applicable,9448.0,0.0,13,0.47
201,2188.0,AK,Northwest Arctic Borough,"7,771","65,192",17.0,25.62,21.35,30.76,5.62,2.19,11.37,65.25,57.16,73.74,7.86,5.15,11.9,AK,Rural,,Psychiatrist,"Northwest Arctic Borough, AK",Not applicable,7601.0,0.0,17,0.38
204,2198.0,AK,Prince of Wales-Hyder Census Area,"6,460","43,245",13.4,12.04,9.59,14.78,10.29,6.67,14.2,24.25,21.59,26.92,4.54,2.83,6.98,AK,Rural,,Psychiatrist,"Prince of Wales-Hyder Census Area, AK",Not applicable,25301.0,0.0,17,1.69
206,2230.0,AK,Skagway Municipality,"1,053","69,170",11.9,10.29,7.82,13.08,5.67,2.69,10.04,23.1,19.9,26.69,4.14,2.21,7.37,AK,Rural,,Psychiatrist,"Skagway Municipality, AK",Not applicable,994.0,0.0,7,0.05
210,2240.0,AK,Southeast Fairbanks Census Area,"6,922","59,641",13.2,13.65,10.84,16.95,6.4,2.76,11.71,25.83,22.47,29.51,4.97,2.83,7.89,AK,Rural,,Psychiatrist,"Southeast Fairbanks Census Area, AK",Not applicable,6970.0,0.0,14,0.35
217,2261.0,AK,Valdez-Cordova Census Area,"9,475","73,998",9.6,16.4,13.27,20.23,7.92,4.23,12.73,26.0,23.25,29.0,4.59,2.79,6.88,AK,Rural,,Psychiatrist,"Valdez-Cordova Census Area, AK",Not applicable,9527.0,0.0,14,0.48
219,2275.0,AK,Wrangell City and Borough,"2,447","52,201",8.4,12.04,9.59,14.78,10.29,6.67,14.2,24.25,21.59,26.92,4.54,2.83,6.98,AK,Rural,,Psychiatrist,"Wrangell City and Borough, AK",Not applicable,25301.0,0.0,17,1.69
224,2290.0,AK,Yukon-Koyukuk Census Area,"5,464","36,708",19.0,32.94,27.61,39.01,8.8,4.47,15.54,64.22,55.34,72.5,16.27,10.54,23.56,AK,Rural,,Psychiatrist,"Yukon-Koyukuk Census Area, AK",Not applicable,5590.0,0.0,15,0.28
235,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,,,Psychiatrist,"Apache County, AZ",Not applicable,741438.0,150000.0,18,19.72
236,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
237,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
238,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
239,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
240,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
241,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
242,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
243,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
244,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
245,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
246,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
247,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,97740.0,0.0,21,6.52
248,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,16698.0,0.0,18,0.83
249,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,16698.0,0.0,18,0.83
250,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,16698.0,0.0,18,0.83
251,4001.0,AZ,Apache County,"71,820","32,366",15.7,31.53,28.28,34.87,10.98,7.48,15.8,36.78,33.53,40.1,15.0,11.55,19.18,AZ,Rural,,Psychiatrist,"Apache County, AZ",Not applicable,16698.0,0.0,18,0.83
255,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,,,Psychiatrist,"Cochise County, AZ",Not applicable,215868.0,60000.0,18,5.2
257,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,19466.0,0.0,21,1.3
258,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,19466.0,0.0,21,1.3
259,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,19466.0,0.0,21,1.3
260,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,19466.0,0.0,21,1.3
261,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,19466.0,0.0,21,1.3
262,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,19466.0,0.0,21,1.3
263,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,11175.0,0.0,11,0.56
264,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,11175.0,0.0,11,0.56
265,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,11175.0,0.0,11,0.56
266,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,11175.0,0.0,11,0.56
267,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,22353.0,0.0,19,1.49
268,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,22353.0,0.0,19,1.49
269,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,22353.0,0.0,19,1.49
270,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,22353.0,0.0,19,1.49
271,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,22353.0,0.0,19,1.49
272,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,22353.0,0.0,19,1.49
273,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,4725.0,0.0,11,0.32
274,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,4725.0,0.0,11,0.32
275,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,4725.0,0.0,11,0.32
276,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
277,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
278,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
279,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
280,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
281,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
282,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
283,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
284,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
285,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
286,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
287,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
288,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Non-Rural,,Psychiatrist,"Cochise County, AZ",Not applicable,55305.0,51000.0,9,1.07
289,4003.0,AZ,Cochise County,"127,352","45,025",8.4,3.25,2.46,4.14,10.59,8.41,12.95,24.22,22.66,25.91,6.02,4.6,7.91,AZ,Rural,85607-6202,,"Cochise County, AZ",12,1964.0,,24,0.98
299,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,,,Psychiatrist,"Coconino County, AZ",Not applicable,741438.0,150000.0,18,19.72
300,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,97740.0,0.0,21,6.52
301,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,97740.0,0.0,21,6.52
302,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,97740.0,0.0,21,6.52
303,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,97740.0,0.0,21,6.52
304,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,97740.0,0.0,21,6.52
305,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,12879.0,0.0,20,0.86
306,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,9021.0,0.0,16,0.6
307,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,9021.0,0.0,16,0.6
308,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,24970.0,12600.0,14,1.03
309,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
310,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
311,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
312,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
313,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
314,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
315,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
316,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
317,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
318,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
319,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
320,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
321,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
322,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
323,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
324,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
325,4005.0,AZ,Coconino County,"137,583","48,653",7.1,10.45,8.99,11.87,7.87,5.81,10.35,24.45,22.76,26.1,6.44,5.09,8.11,AZ,Non-Rural,,Psychiatrist,"Coconino County, AZ",Not applicable,31062.0,9800.0,17,1.58
331,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,,,Psychiatrist,"Gila County, AZ",Not applicable,378462.0,0.0,18,12.62
332,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
333,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
334,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
335,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
336,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
337,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
338,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
339,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,25096.0,0.0,19,1.25
340,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,10322.0,0.0,20,0.69
341,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,19632.0,0.0,18,1.31
342,4007.0,AZ,Gila County,"53,070","37,677",8.3,8.03,6.21,10.17,20.69,15.94,25.44,30.44,27.69,33.32,10.78,8.01,13.87,AZ,Rural,,Psychiatrist,"Gila County, AZ",Not applicable,19632.0,0.0,18,1.31
